Id,rating
803059,4
803060,3
803061,4
803062,5
803063,4
803064,5
803065,4
803066,4
803067,2
803068,4
803069,1
803070,4
803071,4
803072,4
803073,2
803074,3
803075,4
803076,1
803077,4
803078,4
803079,4
803080,3
803081,4
803082,3
803083,5
803084,4
803085,5
803086,4
803087,4
803088,5
803089,2
803090,4
803091,3
803092,3
803093,5
803094,3
803095,3
803096,4
803097,4
803098,4
803099,5
803100,4
803101,4
803102,3
803103,5
803104,4
803105,3
803106,4
803107,5
803108,3
803109,4
803110,5
803111,3
803112,4
803113,4
803114,4
803115,4
803116,4
803117,5
803118,3
803119,3
803120,4
803121,3
803122,4
803123,4
803124,4
803125,3
803126,3
803127,4
803128,4
803129,2
803130,4
803131,4
803132,2
803133,3
803134,4
803135,4
803136,4
803137,3
803138,4
803139,5
803140,4
803141,5
803142,4
803143,4
803144,4
803145,5
803146,4
803147,4
803148,4
803149,5
803150,3
803151,4
803152,4
803153,3
803154,5
803155,5
803156,4
803157,5
803158,3
803159,3
803160,3
803161,5
803162,3
803163,5
803164,4
803165,3
803166,5
803167,4
803168,4
803169,3
803170,4
803171,4
803172,4
803173,3
803174,5
803175,5
803176,4
803177,3
803178,4
803179,5
803180,3
803181,4
803182,4
803183,3
803184,5
803185,3
803186,3
803187,4
803188,5
803189,5
803190,5
803191,4
803192,3
803193,4
803194,5
803195,5
803196,4
803197,4
803198,3
803199,4
803200,5
803201,4
803202,4
803203,3
803204,3
803205,3
803206,4
803207,5
803208,4
803209,4
803210,4
803211,4
803212,4
803213,5
803214,5
803215,1
803216,4
803217,4
803218,5
803219,5
803220,3
803221,4
803222,5
803223,4
803224,4
803225,3
803226,4
803227,3
803228,4
803229,4
803230,3
803231,4
803232,5
803233,3
803234,3
803235,4
803236,4
803237,5
803238,3
803239,4
803240,3
803241,4
803242,4
803243,4
803244,5
803245,4
803246,3
803247,2
803248,4
803249,4
803250,4
803251,3
803252,2
803253,4
803254,3
803255,4
803256,4
803257,4
803258,3
803259,4
803260,4
803261,3
803262,5
803263,4
803264,4
803265,3
803266,2
803267,4
803268,1
803269,4
803270,3
803271,1
803272,5
803273,4
803274,3
803275,2
803276,3
803277,3
803278,4
803279,5
803280,4
803281,4
803282,3
803283,3
803284,3
803285,4
803286,3
803287,3
803288,4
803289,3
803290,3
803291,2
803292,4
803293,5
803294,4
803295,2
803296,3
803297,4
803298,2
803299,4
803300,5
803301,5
803302,4
803303,4
803304,5
803305,4
803306,4
803307,5
803308,5
803309,1
803310,4
803311,5
803312,4
803313,3
803314,3
803315,5
803316,4
803317,4
803318,5
803319,5
803320,4
803321,5
803322,4
803323,5
803324,4
803325,5
803326,4
803327,2
803328,5
803329,4
803330,5
803331,4
803332,4
803333,4
803334,4
803335,4
803336,4
803337,4
803338,4
803339,4
803340,4
803341,4
803342,4
803343,4
803344,4
803345,3
803346,4
803347,3
803348,4
803349,4
803350,3
803351,4
803352,4
803353,5
803354,4
803355,5
803356,4
803357,5
803358,5
803359,4
803360,4
803361,5
803362,3
803363,3
803364,4
803365,4
803366,3
803367,4
803368,4
803369,2
803370,5
803371,3
803372,5
803373,5
803374,2
803375,4
803376,4
803377,4
803378,2
803379,4
803380,4
803381,4
803382,4
803383,2
803384,3
803385,3
803386,5
803387,5
803388,4
803389,5
803390,4
803391,5
803392,5
803393,5
803394,3
803395,3
803396,3
803397,4
803398,5
803399,5
803400,4
803401,4
803402,5
803403,5
803404,4
803405,3
803406,4
803407,5
803408,4
803409,4
803410,4
803411,5
803412,3
803413,3
803414,4
803415,4
803416,4
803417,4
803418,4
803419,4
803420,3
803421,4
803422,5
803423,4
803424,4
803425,3
803426,4
803427,5
803428,5
803429,2
803430,3
803431,3
803432,2
803433,4
803434,3
803435,3
803436,4
803437,3
803438,4
803439,5
803440,4
803441,3
803442,4
803443,4
803444,4
803445,5
803446,4
803447,5
803448,5
803449,4
803450,4
803451,5
803452,5
803453,4
803454,3
803455,4
803456,4
803457,5
803458,3
803459,4
803460,4
803461,5
803462,4
803463,4
803464,4
803465,5
803466,3
803467,4
803468,4
803469,4
803470,5
803471,5
803472,5
803473,4
803474,4
803475,4
803476,4
803477,5
803478,5
803479,4
803480,4
803481,4
803482,5
803483,4
803484,4
803485,3
803486,2
803487,4
803488,3
803489,5
803490,3
803491,5
803492,1
803493,5
803494,5
803495,2
803496,4
803497,5
803498,4
803499,5
803500,5
803501,4
803502,4
803503,4
803504,4
803505,5
803506,5
803507,4
803508,5
803509,5
803510,4
803511,5
803512,5
803513,4
803514,4
803515,3
803516,2
803517,4
803518,3
803519,4
803520,4
803521,3
803522,4
803523,5
803524,5
803525,4
803526,4
803527,4
803528,4
803529,5
803530,4
803531,5
803532,4
803533,5
803534,5
803535,4
803536,4
803537,4
803538,3
803539,5
803540,5
803541,4
803542,3
803543,3
803544,4
803545,4
803546,3
803547,4
803548,4
803549,1
803550,4
803551,4
803552,4
803553,2
803554,4
803555,4
803556,3
803557,3
803558,4
803559,5
803560,4
803561,3
803562,4
803563,4
803564,3
803565,3
803566,3
803567,3
803568,4
803569,4
803570,5
803571,4
803572,4
803573,5
803574,4
803575,4
803576,5
803577,3
803578,5
803579,5
803580,4
803581,5
803582,4
803583,4
803584,4
803585,3
803586,3
803587,3
803588,4
803589,4
803590,4
803591,4
803592,2
803593,3
803594,4
803595,5
803596,3
803597,3
803598,3
803599,3
803600,5
803601,5
803602,5
803603,3
803604,4
803605,4
803606,4
803607,4
803608,5
803609,4
803610,5
803611,4
803612,4
803613,3
803614,2
803615,5
803616,3
803617,4
803618,1
803619,4
803620,3
803621,4
803622,4
803623,4
803624,4
803625,4
803626,4
803627,4
803628,4
803629,4
803630,4
803631,4
803632,3
803633,4
803634,4
803635,3
803636,4
803637,4
803638,5
803639,5
803640,3
803641,4
803642,4
803643,4
803644,5
803645,4
803646,4
803647,4
803648,4
803649,4
803650,4
803651,3
803652,2
803653,4
803654,4
803655,5
803656,4
803657,4
803658,3
803659,4
803660,4
803661,4
803662,3
803663,4
803664,5
803665,3
803666,4
803667,4
803668,4
803669,4
803670,4
803671,3
803672,3
803673,4
803674,4
803675,4
803676,4
803677,5
803678,5
803679,4
803680,2
803681,3
803682,4
803683,3
803684,3
803685,3
803686,4
803687,4
803688,3
803689,3
803690,4
803691,3
803692,4
803693,2
803694,3
803695,4
803696,4
803697,4
803698,4
803699,4
803700,4
803701,3
803702,3
803703,4
803704,4
803705,5
803706,3
803707,3
803708,4
803709,4
803710,3
803711,3
803712,2
803713,4
803714,5
803715,2
803716,3
803717,4
803718,3
803719,4
803720,4
803721,3
803722,5
803723,5
803724,4
803725,5
803726,5
803727,2
803728,4
803729,3
803730,3
803731,3
803732,4
803733,4
803734,5
803735,4
803736,4
803737,2
803738,4
803739,5
803740,4
803741,1
803742,4
803743,4
803744,4
803745,5
803746,4
803747,5
803748,5
803749,4
803750,4
803751,4
803752,5
803753,4
803754,4
803755,3
803756,2
803757,4
803758,4
803759,3
803760,4
803761,3
803762,4
803763,5
803764,4
803765,4
803766,3
803767,5
803768,4
803769,3
803770,4
803771,2
803772,5
803773,3
803774,5
803775,4
803776,4
803777,3
803778,3
803779,4
803780,2
803781,4
803782,2
803783,2
803784,4
803785,3
803786,4
803787,3
803788,2
803789,3
803790,4
803791,3
803792,2
803793,2
803794,1
803795,5
803796,4
803797,2
803798,2
803799,3
803800,4
803801,4
803802,2
803803,2
803804,4
803805,4
803806,4
803807,4
803808,4
803809,5
803810,4
803811,1
803812,4
803813,2
803814,5
803815,4
803816,4
803817,5
803818,4
803819,3
803820,1
803821,4
803822,4
803823,2
803824,3
803825,4
803826,3
803827,1
803828,2
803829,3
803830,5
803831,3
803832,2
803833,3
803834,5
803835,3
803836,4
803837,4
803838,1
803839,5
803840,5
803841,4
803842,4
803843,3
803844,4
803845,4
803846,4
803847,4
803848,4
803849,5
803850,4
803851,4
803852,5
803853,3
803854,4
803855,1
803856,4
803857,4
803858,4
803859,5
803860,4
803861,5
803862,4
803863,2
803864,4
803865,5
803866,3
803867,5
803868,4
803869,4
803870,4
803871,3
803872,2
803873,4
803874,4
803875,5
803876,4
803877,2
803878,4
803879,4
803880,4
803881,4
803882,4
803883,4
803884,5
803885,4
803886,3
803887,4
803888,5
803889,4
803890,5
803891,3
803892,4
803893,4
803894,2
803895,4
803896,4
803897,4
803898,3
803899,3
803900,4
803901,3
803902,4
803903,4
803904,5
803905,4
803906,3
803907,4
803908,4
803909,4
803910,4
803911,3
803912,3
803913,5
803914,3
803915,4
803916,4
803917,2
803918,4
803919,4
803920,4
803921,3
803922,4
803923,1
803924,5
803925,3
803926,3
803927,3
803928,3
803929,4
803930,4
803931,4
803932,5
803933,3
803934,4
803935,3
803936,5
803937,4
803938,4
803939,4
803940,3
803941,2
803942,5
803943,4
803944,4
803945,5
803946,3
803947,4
803948,4
803949,1
803950,3
803951,4
803952,4
803953,4
803954,4
803955,1
803956,5
803957,3
803958,4
803959,4
803960,4
803961,2
803962,4
803963,4
803964,4
803965,5
803966,5
803967,3
803968,1
803969,4
803970,4
803971,4
803972,4
803973,4
803974,4
803975,3
803976,3
803977,4
803978,3
803979,4
803980,5
803981,4
803982,5
803983,5
803984,5
803985,3
803986,5
803987,3
803988,5
803989,4
803990,4
803991,5
803992,4
803993,5
803994,4
803995,4
803996,4
803997,4
803998,3
803999,4
804000,4
804001,4
804002,4
804003,3
804004,4
804005,4
804006,5
804007,5
804008,4
804009,5
804010,2
804011,4
804012,4
804013,4
804014,4
804015,1
804016,4
804017,3
804018,5
804019,3
804020,4
804021,4
804022,4
804023,4
804024,4
804025,2
804026,2
804027,4
804028,5
804029,3
804030,3
804031,4
804032,4
804033,4
804034,3
804035,5
804036,4
804037,4
804038,5
804039,4
804040,3
804041,4
804042,5
804043,3
804044,4
804045,3
804046,4
804047,2
804048,4
804049,3
804050,4
804051,3
804052,4
804053,4
804054,1
804055,3
804056,3
804057,4
804058,4
804059,4
804060,4
804061,4
804062,4
804063,3
804064,5
804065,4
804066,3
804067,5
804068,4
804069,3
804070,4
804071,1
804072,4
804073,5
804074,3
804075,4
804076,3
804077,4
804078,3
804079,4
804080,3
804081,4
804082,4
804083,5
804084,5
804085,3
804086,4
804087,5
804088,4
804089,1
804090,4
804091,4
804092,5
804093,4
804094,3
804095,4
804096,4
804097,4
804098,4
804099,4
804100,3
804101,3
804102,4
804103,4
804104,3
804105,3
804106,3
804107,3
804108,3
804109,4
804110,4
804111,4
804112,4
804113,3
804114,3
804115,4
804116,4
804117,3
804118,5
804119,5
804120,2
804121,4
804122,4
804123,4
804124,5
804125,4
804126,4
804127,3
804128,4
804129,4
804130,3
804131,4
804132,4
804133,3
804134,4
804135,5
804136,4
804137,3
804138,4
804139,5
804140,4
804141,4
804142,5
804143,4
804144,4
804145,5
804146,3
804147,4
804148,5
804149,3
804150,3
804151,4
804152,4
804153,4
804154,5
804155,5
804156,5
804157,5
804158,4
804159,5
804160,4
804161,5
804162,4
804163,5
804164,4
804165,4
804166,5
804167,4
804168,5
804169,4
804170,4
804171,1
804172,3
804173,4
804174,2
804175,3
804176,4
804177,3
804178,5
804179,4
804180,2
804181,5
804182,1
804183,4
804184,4
804185,5
804186,3
804187,3
804188,4
804189,4
804190,3
804191,4
804192,4
804193,3
804194,4
804195,3
804196,4
804197,3
804198,4
804199,5
804200,5
804201,4
804202,5
804203,4
804204,3
804205,4
804206,4
804207,4
804208,5
804209,3
804210,5
804211,5
804212,5
804213,4
804214,3
804215,4
804216,4
804217,4
804218,4
804219,4
804220,5
804221,2
804222,5
804223,4
804224,3
804225,5
804226,4
804227,4
804228,4
804229,4
804230,4
804231,3
804232,4
804233,4
804234,4
804235,3
804236,4
804237,4
804238,4
804239,3
804240,5
804241,2
804242,5
804243,4
804244,4
804245,2
804246,5
804247,3
804248,5
804249,4
804250,4
804251,4
804252,3
804253,3
804254,4
804255,4
804256,5
804257,5
804258,5
804259,4
804260,4
804261,3
804262,4
804263,4
804264,4
804265,5
804266,3
804267,4
804268,4
804269,4
804270,4
804271,5
804272,4
804273,3
804274,4
804275,5
804276,3
804277,5
804278,4
804279,5
804280,5
804281,4
804282,4
804283,5
804284,5
804285,4
804286,4
804287,5
804288,5
804289,4
804290,5
804291,4
804292,5
804293,5
804294,5
804295,4
804296,4
804297,5
804298,4
804299,4
804300,3
804301,5
804302,4
804303,5
804304,5
804305,5
804306,5
804307,5
804308,5
804309,5
804310,5
804311,4
804312,3
804313,3
804314,4
804315,4
804316,3
804317,3
804318,4
804319,4
804320,3
804321,4
804322,4
804323,3
804324,4
804325,5
804326,3
804327,3
804328,4
804329,3
804330,4
804331,4
804332,4
804333,4
804334,4
804335,4
804336,4
804337,5
804338,5
804339,5
804340,3
804341,4
804342,5
804343,4
804344,4
804345,4
804346,5
804347,3
804348,4
804349,3
804350,4
804351,4
804352,3
804353,4
804354,5
804355,3
804356,4
804357,3
804358,4
804359,3
804360,4
804361,2
804362,4
804363,5
804364,4
804365,4
804366,3
804367,4
804368,4
804369,3
804370,4
804371,5
804372,5
804373,5
804374,4
804375,3
804376,4
804377,5
804378,4
804379,4
804380,4
804381,3
804382,5
804383,3
804384,4
804385,4
804386,4
804387,4
804388,5
804389,3
804390,3
804391,4
804392,4
804393,4
804394,5
804395,3
804396,3
804397,4
804398,3
804399,4
804400,4
804401,4
804402,4
804403,4
804404,4
804405,4
804406,4
804407,3
804408,4
804409,4
804410,5
804411,4
804412,4
804413,3
804414,4
804415,5
804416,4
804417,4
804418,4
804419,4
804420,5
804421,4
804422,4
804423,4
804424,3
804425,4
804426,2
804427,5
804428,5
804429,4
804430,4
804431,4
804432,4
804433,5
804434,5
804435,4
804436,3
804437,4
804438,4
804439,3
804440,5
804441,4
804442,5
804443,4
804444,4
804445,4
804446,4
804447,3
804448,4
804449,4
804450,4
804451,3
804452,3
804453,1
804454,5
804455,3
804456,1
804457,5
804458,4
804459,3
804460,3
804461,4
804462,5
804463,5
804464,5
804465,2
804466,5
804467,4
804468,2
804469,3
804470,4
804471,5
804472,4
804473,5
804474,4
804475,5
804476,4
804477,4
804478,5
804479,4
804480,5
804481,1
804482,1
804483,3
804484,3
804485,4
804486,5
804487,4
804488,3
804489,4
804490,4
804491,5
804492,5
804493,5
804494,5
804495,5
804496,2
804497,4
804498,2
804499,4
804500,4
804501,4
804502,4
804503,5
804504,4
804505,3
804506,4
804507,4
804508,4
804509,5
804510,3
804511,4
804512,4
804513,4
804514,3
804515,4
804516,4
804517,3
804518,3
804519,4
804520,4
804521,4
804522,4
804523,4
804524,4
804525,4
804526,4
804527,4
804528,4
804529,4
804530,4
804531,4
804532,4
804533,4
804534,3
804535,4
804536,4
804537,4
804538,4
804539,3
804540,4
804541,5
804542,3
804543,4
804544,4
804545,3
804546,4
804547,5
804548,4
804549,4
804550,4
804551,2
804552,4
804553,3
804554,1
804555,4
804556,2
804557,4
804558,4
804559,4
804560,5
804561,3
804562,2
804563,4
804564,5
804565,4
804566,4
804567,4
804568,4
804569,3
804570,4
804571,4
804572,4
804573,5
804574,4
804575,4
804576,5
804577,4
804578,3
804579,4
804580,4
804581,5
804582,4
804583,4
804584,5
804585,2
804586,4
804587,4
804588,1
804589,4
804590,3
804591,4
804592,3
804593,4
804594,4
804595,4
804596,4
804597,4
804598,5
804599,4
804600,5
804601,4
804602,4
804603,5
804604,4
804605,5
804606,3
804607,4
804608,3
804609,4
804610,3
804611,1
804612,3
804613,5
804614,4
804615,5
804616,4
804617,4
804618,4
804619,3
804620,4
804621,5
804622,2
804623,4
804624,5
804625,4
804626,5
804627,4
804628,4
804629,4
804630,5
804631,3
804632,3
804633,5
804634,4
804635,5
804636,4
804637,5
804638,3
804639,5
804640,4
804641,5
804642,3
804643,4
804644,4
804645,4
804646,4
804647,4
804648,3
804649,4
804650,4
804651,3
804652,4
804653,4
804654,4
804655,4
804656,5
804657,3
804658,4
804659,4
804660,4
804661,4
804662,4
804663,4
804664,4
804665,4
804666,4
804667,3
804668,3
804669,3
804670,4
804671,4
804672,4
804673,5
804674,3
804675,4
804676,4
804677,4
804678,4
804679,5
804680,4
804681,4
804682,4
804683,5
804684,5
804685,5
804686,3
804687,5
804688,4
804689,5
804690,4
804691,3
804692,3
804693,4
804694,3
804695,5
804696,3
804697,3
804698,4
804699,5
804700,4
804701,5
804702,3
804703,5
804704,5
804705,4
804706,3
804707,4
804708,4
804709,3
804710,4
804711,4
804712,5
804713,5
804714,4
804715,5
804716,5
804717,4
804718,3
804719,3
804720,5
804721,5
804722,4
804723,5
804724,5
804725,4
804726,4
804727,4
804728,4
804729,4
804730,4
804731,3
804732,4
804733,4
804734,3
804735,4
804736,4
804737,4
804738,4
804739,4
804740,4
804741,4
804742,5
804743,4
804744,5
804745,4
804746,4
804747,3
804748,4
804749,3
804750,2
804751,2
804752,5
804753,5
804754,4
804755,5
804756,5
804757,5
804758,4
804759,4
804760,3
804761,3
804762,1
804763,3
804764,5
804765,5
804766,3
804767,5
804768,4
804769,5
804770,5
804771,5
804772,5
804773,4
804774,4
804775,4
804776,3
804777,4
804778,3
804779,4
804780,5
804781,1
804782,3
804783,5
804784,3
804785,5
804786,4
804787,4
804788,4
804789,4
804790,4
804791,3
804792,3
804793,4
804794,4
804795,4
804796,5
804797,2
804798,3
804799,4
804800,4
804801,3
804802,3
804803,3
804804,4
804805,3
804806,4
804807,3
804808,4
804809,4
804810,4
804811,5
804812,3
804813,3
804814,4
804815,5
804816,5
804817,4
804818,4
804819,5
804820,4
804821,4
804822,4
804823,4
804824,5
804825,4
804826,3
804827,5
804828,4
804829,4
804830,4
804831,4
804832,5
804833,4
804834,4
804835,3
804836,4
804837,3
804838,2
804839,4
804840,4
804841,2
804842,4
804843,5
804844,3
804845,4
804846,4
804847,5
804848,4
804849,3
804850,4
804851,4
804852,4
804853,5
804854,5
804855,3
804856,3
804857,4
804858,3
804859,4
804860,4
804861,4
804862,4
804863,4
804864,4
804865,5
804866,4
804867,4
804868,5
804869,4
804870,3
804871,4
804872,4
804873,3
804874,4
804875,4
804876,4
804877,1
804878,4
804879,4
804880,4
804881,4
804882,4
804883,3
804884,3
804885,4
804886,3
804887,4
804888,4
804889,4
804890,4
804891,5
804892,4
804893,4
804894,4
804895,5
804896,3
804897,5
804898,3
804899,4
804900,5
804901,5
804902,3
804903,5
804904,2
804905,3
804906,4
804907,3
804908,4
804909,4
804910,4
804911,3
804912,4
804913,1
804914,4
804915,1
804916,5
804917,3
804918,4
804919,4
804920,4
804921,3
804922,4
804923,3
804924,3
804925,5
804926,4
804927,5
804928,4
804929,5
804930,4
804931,1
804932,1
804933,3
804934,4
804935,4
804936,3
804937,5
804938,2
804939,5
804940,4
804941,3
804942,3
804943,5
804944,3
804945,4
804946,4
804947,3
804948,4
804949,4
804950,4
804951,1
804952,2
804953,3
804954,4
804955,4
804956,4
804957,4
804958,5
804959,4
804960,5
804961,4
804962,3
804963,3
804964,4
804965,4
804966,4
804967,4
804968,3
804969,3
804970,4
804971,4
804972,4
804973,4
804974,4
804975,4
804976,4
804977,3
804978,3
804979,1
804980,4
804981,3
804982,3
804983,3
804984,5
804985,4
804986,3
804987,5
804988,4
804989,4
804990,4
804991,4
804992,4
804993,4
804994,3
804995,4
804996,3
804997,4
804998,4
804999,5
805000,4
805001,4
805002,4
805003,4
805004,4
805005,4
805006,5
805007,4
805008,4
805009,3
805010,3
805011,3
805012,4
805013,3
805014,5
805015,3
805016,2
805017,4
805018,3
805019,2
805020,4
805021,4
805022,3
805023,3
805024,5
805025,2
805026,3
805027,3
805028,3
805029,3
805030,2
805031,5
805032,3
805033,5
805034,3
805035,3
805036,4
805037,4
805038,5
805039,4
805040,5
805041,5
805042,4
805043,5
805044,4
805045,4
805046,5
805047,5
805048,4
805049,4
805050,4
805051,5
805052,3
805053,4
805054,4
805055,3
805056,4
805057,5
805058,4
805059,4
805060,5
805061,3
805062,2
805063,5
805064,5
805065,4
805066,3
805067,4
805068,5
805069,2
805070,5
805071,4
805072,4
805073,4
805074,4
805075,5
805076,5
805077,4
805078,4
805079,5
805080,4
805081,5
805082,4
805083,4
805084,5
805085,5
805086,4
805087,5
805088,4
805089,1
805090,4
805091,5
805092,3
805093,4
805094,4
805095,4
805096,3
805097,3
805098,3
805099,4
805100,3
805101,5
805102,5
805103,4
805104,5
805105,4
805106,4
805107,4
805108,5
805109,1
805110,5
805111,5
805112,2
805113,3
805114,4
805115,4
805116,3
805117,1
805118,3
805119,1
805120,4
805121,5
805122,5
805123,1
805124,5
805125,3
805126,4
805127,1
805128,5
805129,4
805130,2
805131,3
805132,3
805133,4
805134,1
805135,3
805136,2
805137,4
805138,2
805139,5
805140,5
805141,3
805142,2
805143,4
805144,4
805145,2
805146,4
805147,5
805148,5
805149,5
805150,4
805151,4
805152,5
805153,5
805154,5
805155,4
805156,5
805157,3
805158,4
805159,5
805160,3
805161,1
805162,3
805163,5
805164,4
805165,2
805166,4
805167,4
805168,4
805169,3
805170,5
805171,4
805172,4
805173,2
805174,4
805175,3
805176,4
805177,5
805178,3
805179,3
805180,4
805181,4
805182,4
805183,1
805184,4
805185,4
805186,2
805187,4
805188,5
805189,2
805190,4
805191,3
805192,4
805193,1
805194,3
805195,4
805196,4
805197,5
805198,5
805199,4
805200,4
805201,3
805202,5
805203,3
805204,3
805205,4
805206,3
805207,3
805208,4
805209,3
805210,4
805211,5
805212,3
805213,3
805214,4
805215,4
805216,5
805217,3
805218,5
805219,5
805220,5
805221,3
805222,4
805223,5
805224,5
805225,5
805226,5
805227,4
805228,4
805229,5
805230,5
805231,4
805232,4
805233,4
805234,4
805235,5
805236,5
805237,5
805238,4
805239,3
805240,3
805241,4
805242,2
805243,4
805244,4
805245,4
805246,5
805247,3
805248,2
805249,4
805250,4
805251,5
805252,4
805253,4
805254,4
805255,4
805256,5
805257,4
805258,4
805259,4
805260,1
805261,4
805262,3
805263,3
805264,3
805265,5
805266,3
805267,2
805268,4
805269,3
805270,5
805271,3
805272,4
805273,3
805274,2
805275,4
805276,5
805277,5
805278,5
805279,4
805280,4
805281,5
805282,5
805283,4
805284,3
805285,5
805286,4
805287,5
805288,4
805289,5
805290,4
805291,4
805292,5
805293,5
805294,5
805295,5
805296,2
805297,5
805298,2
805299,5
805300,4
805301,4
805302,3
805303,4
805304,4
805305,3
805306,4
805307,4
805308,3
805309,3
805310,5
805311,4
805312,5
805313,3
805314,1
805315,4
805316,3
805317,2
805318,5
805319,1
805320,4
805321,3
805322,4
805323,4
805324,4
805325,5
805326,5
805327,2
805328,3
805329,4
805330,4
805331,4
805332,3
805333,3
805334,4
805335,4
805336,4
805337,4
805338,5
805339,4
805340,4
805341,5
805342,4
805343,4
805344,3
805345,2
805346,4
805347,1
805348,4
805349,4
